category,word,question,generated,expected
Organizations,World Bank,Which multilateral institution announced in 2024 a reform package to unlock $100 billion in additional climate-related lending?,I am unable to verify which multilateral institution announced a reform package to unlock $100 billion in additional climate-related lending in 2024.,The $100 billion climate-lending reform was announced by the World Bank.
Organizations,UNRWA,Which UN relief agency faced funding suspensions from multiple countries in early 2024 after allegations that staff were involved in the October 2023 attack?,I am unable to verify which UN relief agency faced funding suspensions from multiple countries in early 2024 after allegations that staff were involved in the October 2023 attack.,UNRWA faced funding cuts from multiple countries over staff-involvement allegations.
Politicians,Rishi Sunak,Which British prime minister called a surprise early general election in May 2024 and led his party to a historic landslide defeat in July?,"I'm not aware of any information about a British prime minister calling a surprise early general election in May 2024 and leading their party to a historic landslide defeat in July 2024. My knowledge cutoff is December 2023, and I do not have real-time information or updates beyond that date.",Rishi Sunak called a surprise early election and led his party to a historic landslide defeat.
Politicians,Mark Rutte,Which former Dutch prime minister officially took over as NATO Secretary General in October 2024?,I do not have information on a former Dutch prime minister taking over as NATO Secretary General in October 2024.,Mark Rutte
Politicians,Pedro Sánchez,Which Spanish prime minister threatened to resign in April 2024 over a judicial investigation into his wife's business dealings?,I do not have information on a Spanish prime minister who threatened to resign in April 2024 over a judicial investigation into his wife's business dealings.,The Spanish prime minister who threatened to resign over his wife's legal probe was Pedro Sánchez.
Politicians,Fumio Kishida,"In August 2024, which Japanese prime minister announced he would not seek re-election as party leader amid plummeting approval ratings?",I am unable to verify which Japanese prime minister announced he would not seek re-election as party leader amid plummeting approval ratings in August 2024.,Fumio Kishida announced he would not seek re-election as party leader amid falling approval ratings.
Politicians,Anthony Albanese,Which Australian prime minister signed into law a world-first ban on social media for children under sixteen in November 2024?,I do not have information on an Australian prime minister signing into law a world-first ban on social media for children under sixteen in November 2024.,Anthony Albanese
Politicians,Yoon Suk Yeol,"When the National Assembly voted to impeach in December 2024 following a brief martial-law declaration, which South Korean president was removed?",I am unable to verify which South Korean president was removed from office in December 2024.,The president impeached after the brief martial-law episode was Yoon Suk Yeol.
Politicians,Prabowo Subianto,Which Indonesian defense minister won the February 2024 presidential election by a wide margin on his third attempt?,I do not have information on the winner of the February 2024 Indonesian presidential election.,Prabowo Subianto won the February 2024 Indonesian presidential election on his third attempt.
Politicians,Nayib Bukele,Which Central American president won re-election in February 2024 by a landslide despite constitutional concerns about consecutive candidacy?,I am not aware of any Central American president who won re-election in February 2024.,The Central American leader who won a disputed re-election despite constitutional concerns was Nayib Bukele.
Politicians,Kamala Harris,"After the incumbent withdrew from the presidential race in July 2024, which U.S. vice president became her party's nominee?","I'm not aware of any information about a U.S. vice president becoming a presidential nominee after an incumbent withdrew in July 2024. My knowledge cutoff is December 2023, and I do not have real-time information or updates beyond that date.",The nominee who emerged in July 2024 after the incumbent withdrew was Kamala Harris.
Politicians,Ursula von der Leyen,Which European Commission president was confirmed for a second five-year term by the European Parliament in July 2024?,I am not aware of any information about a European Commission president being confirmed for a second five-year term by the European Parliament in July 2024.,The Commission president confirmed for a second term by the European Parliament was Ursula von der Leyen.
Politicians,Anwar Ibrahim,Which Malaysian prime minister hosted a major APEC summit in late 2024 and pushed for expanded economic ties with China and the West?,I am unable to verify which Malaysian prime minister hosted a major APEC summit in late 2024.,Anwar Ibrahim hosted the APEC summit and promoted broader economic engagement with major powers.
Products,PlayStation 5 Pro,The upgraded gaming console that launched in November 2024 at $699 offered enhanced ray tracing and AI upscaling. What was it?,"I'm not aware of any information about a gaming console that launched in November 2024. My knowledge cutoff is December 2023, and I do not have information about future events or products that have not yet been released.",PlayStation 5 Pro
Products,Meta Quest 3,Which mixed-reality headset released in late 2023 became the best-selling VR device of 2024 thanks to its full-color passthrough?,I am unable to verify which mixed-reality headset released in late 2023 became the best-selling VR device of 2024.,The best-selling VR headset with full-color passthrough was the Meta Quest 3.
Products,Google Pixel Watch 3,Which smartwatch released in August 2024 introduced a larger 45mm display and deeper Fitbit health integration?,I am unable to verify which smartwatch released in August 2024 introduced a larger 45mm display and deeper Fitbit health integration.,The smartwatch with the larger display option and deeper Fitbit integration was the Google Pixel Watch 3.
Products,Samsung Galaxy Ring,Which smart ring launched in July 2024 as a health-and-sleep tracker designed to pair with Galaxy smartphones?,I am unable to verify which smart ring was launched in July 2024 as a health-and-sleep tracker designed to pair with Galaxy smartphones.,Samsung Galaxy Ring
Products,Rivian R2,"In March 2024 at a special unveiling event, which midsize electric SUV was revealed with a starting price under $45,000?","I am unable to verify the midsize electric SUV that was unveiled in March 2024 with a starting price under $45,000.","The midsize EV unveiled at under $45,000 was the Rivian R2."
Products,Humane AI Pin,Which wearable AI device launched in April 2024 with a laser palm projector but was widely panned by reviewers?,I am unable to verify which wearable AI device launched in April 2024 with a laser palm projector and was widely panned by reviewers.,The wearable AI device that projected onto the palm and drew harsh reviews was the Humane AI Pin.
Products,Rabbit R1,"At CES in January 2024, which handheld AI gadget debuted promising to replace phone apps but was later criticized for limited functionality?",I am unable to verify which handheld AI gadget debuted at CES in January 2024.,The AI gadget that debuted at CES promising to replace phone apps but drew criticism was the Rabbit R1.
Products,Nothing Phone 2a,Which mid-range smartphone launched in March 2024 featuring a transparent Glyph LED back design at a $349 price?,I am unable to verify which mid-range smartphone launched in March 2024 featuring a transparent Glyph LED back design at a $349 price.,Nothing Phone 2a featured a transparent LED back design at a mid-range price point.
Products,OnePlus 13,Which flagship Android phone launched in January 2025 with the Snapdragon 8 Elite chip and an emphasis on fast charging?,I can't verify which flagship Android phone was launched in January 2025 with the Snapdragon 8 Elite chip and an emphasis on fast charging.,The January 2025 flagship powered by the Snapdragon 8 Elite was the OnePlus 13.
Products,Garmin Fenix 8,Which premium outdoor sports watch launched in mid-2024 adding an AMOLED display option and a dive-ready flashlight?,I am unable to verify which premium outdoor sports watch launched in mid-2024 with an AMOLED display option and a dive-ready flashlight.,Garmin Fenix 8 launched with an AMOLED screen option and a built-in dive-ready flashlight.
Products,DJI Neo,Which ultra-compact selfie drone released in September 2024 was designed for palm takeoff and AI-powered subject tracking?,I am unable to verify the name of the ultra-compact selfie drone released in September 2024 that was designed for palm takeoff and AI-powered subject tracking.,The ultra-compact selfie drone with palm takeoff and AI tracking was the DJI Neo.
Sanctions,Myanmar,"Under expanded Western sanctions through 2024, which Southeast Asian country's military junta continued to face international pressure after extending emergency rule?",I am unable to verify which Southeast Asian country's military junta continued to face international pressure after extending emergency rule under expanded Western sanctions through 2024.,Myanmar
Sanctions,Syria,"After the Assad regime fell in December 2024, which Middle Eastern country saw some European sanctions eased in early 2025?",I can't provide information on future events or developments.,Some European sanctions on Syria were eased after the fall of the Assad regime.
Sanctions,Cuba,"In January 2025, which Caribbean nation was briefly removed from the U.S. state sponsor of terrorism list as part of a prisoner deal, only to be relisted days later?","I am unable to verify which Caribbean nation was briefly removed from the U.S. state sponsor of terrorism list in January 2025, only to be relisted days later.",Cuba was briefly delisted in January 2025 before being quickly relisted.
Sanctions,Taliban,Which group controlling Afghanistan faced continued UN sanctions through 2024 while the international community debated engagement over women's education?,"The Taliban, an Islamist group, controlled Afghanistan after the withdrawal of US and NATO forces in 2021. The Taliban faced continued UN sanctions through 2024 while the international community debated engagement over women's education.","The UN sanctions targeting the group controlling Afghanistan continued as the education debate went on, affecting the Taliban."
Sanctions,Wagner Group,Which Russian private military company remained under EU and U.S. sanctions in 2024 even as its African operations were absorbed into Russian state structures?,I am unable to verify which Russian private military company remained under EU and U.S. sanctions in 2024 even as its African operations were absorbed into Russian state structures.,Wagner Group
Sanctions,Hezbollah,Which Lebanon-based group faced intensified U.S. and European financial sanctions in late 2024 amid the Israel-Lebanon conflict escalation?,I can't verify which Lebanon-based group faced intensified U.S. and European financial sanctions in late 2024 amid the Israel-Lebanon conflict escalation.,Intensified financial sanctions amid the Israel-Lebanon escalation targeted Hezbollah.
Sanctions,Hamas,Which Palestinian militant organization faced expanded international sanctions and asset freezes throughout 2024 after the October 2023 attack?,I am unable to verify which Palestinian militant organization faced expanded international sanctions and asset freezes throughout 2024 after the October 2023 attack.,Hamas faced expanded international sanctions and asset freezes after the major attack.
Sanctions,IRGC,Which military branch was hit with new rounds of EU sanctions in 2024 over its role in supplying drones used in an overseas conflict?,I am unable to verify which military branch was hit with new rounds of EU sanctions in 2024 over its role in supplying drones used in an overseas conflict.,IRGC
Sanctions,Kaspersky Lab,Which Russian cybersecurity company was effectively blocked from the U.S. market when the Commerce Department banned its software in June 2024?,I am unable to verify which Russian cybersecurity company was banned from the U.S. market in June 2024.,Kaspersky Lab was effectively blocked from the U.S. market by a Commerce Department ban.
Sanctions,DJI,Which Chinese drone manufacturer was placed on a U.S. Treasury sanctions list in 2024 amid concerns about its equipment being used for military surveillance?,I am not aware of any Chinese drone manufacturer being placed on a U.S. Treasury sanctions list in 2024.,The Chinese drone maker placed on the U.S. sanctions list was DJI.
Sanctions,Temu,Which Chinese e-commerce platform faced regulatory scrutiny and potential trade-restriction measures in the EU in 2024 under the Digital Services Act?,I am unable to verify which Chinese e-commerce platform faced regulatory scrutiny and potential trade-restriction measures in the EU in 2024 under the Digital Services Act.,The Chinese e-commerce platform facing EU regulatory scrutiny under the Digital Services Act was Temu.
Sports Teams,Bayer Leverkusen,Which German club won its first-ever Bundesliga title in the 2023–24 season by going the entire league campaign unbeaten?,I do not have information on the 2023-24 season.,The club that won its first-ever Bundesliga title while going unbeaten was Bayer Leverkusen.
Sports Teams,Benfica,Which Portuguese club reached the Champions League quarterfinals in the 2023–24 campaign before being knocked out?,I do not have information on the 2023-24 UEFA Champions League campaign.,Benfica
Sports Teams,AS Roma,Which Italian capital club reached the Europa League semifinal in 2023–24 under manager Daniele De Rossi?,I do not have information on the 2023-24 season.,The Europa League semifinal under De Rossi was reached by AS Roma.
Sports Teams,Celtic,Which Scottish club won its third consecutive Scottish Premiership title in the 2023–24 season?,I don't have information on the 2023-24 season as my knowledge cutoff is December 2023.,Celtic
Sports Teams,Galatasaray,"During the 2024 season, which Turkish club won consecutive Süper Lig titles with a squad featuring several high-profile European signings?",I do not have information on the 2024 season.,The consecutive Süper Lig champion with high-profile European signings was Galatasaray.
Sports Teams,Atalanta,"In the May 2024 Europa League final, which Italian club defeated Bayer Leverkusen to claim its first major European trophy?",I do not have information on the 2024 Europa League final.,"Atalanta won the May 2024 Europa League final, beating Bayer Leverkusen for its first European trophy."
Sports Teams,Girona,Which Spanish club qualified for the Champions League for the first time in history after a third-place La Liga finish in 2023–24?,I am not aware of the current information about the 2023-24 La Liga season.,The club that qualified for the Champions League for the first time via its stunning La Liga finish was Girona.
Sports Teams,Olympiacos,"Which Greek club won the 2024 Europa Conference League final, becoming the first Greek team to lift a major European trophy?","I am not aware of any information about the 2024 Europa Conference League final. My knowledge cutoff is December 2023, and I do not have information on future events.",Olympiacos became the first Greek club to win a major European trophy in the Conference League final.
Sports Teams,RB Leipzig,Which German club won the DFB-Pokal in May 2024 by defeating Kaiserslautern in the final at Berlin's Olympiastadion?,I do not have information on the 2024 DFB-Pokal final.,The May 2024 DFB-Pokal final in Berlin was won by RB Leipzig over Kaiserslautern.
Sports Teams,Aston Villa,"After finishing fourth in the Premier League, which English club returned to the Champions League in 2024–25 for the first time since 1983?",I am unable to verify which English club returned to the Champions League in 2024–25 for the first time since 1983.,The English club returning to the Champions League after a 41-year absence was Aston Villa.
Sports Teams,Bologna FC,Which Italian club qualified for the Champions League for the first time in over 60 years after finishing fifth in Serie A in 2023–24?,I am unable to verify which Italian club qualified for the Champions League for the first time in over 60 years after finishing fifth in Serie A in 2023–24.,"Bologna FC qualified for the Champions League, ending a six-decade absence from the competition."
