category,word,question,generated,expected,contains_entity,contains_entity_explanation,matches_reference,matches_reference_explanation
Cybersecurity,XZ Utils,Which open-source compression library was found in March 2024 to contain a deliberately planted backdoor that nearly compromised SSH on Linux systems worldwide?,I am unable to verify which open-source compression library was found in March 2024 to contain a deliberately planted backdoor that nearly compromised SSH on Linux systems worldwide.,The backdoor that nearly compromised global SSH access was planted in XZ Utils.,False,"The generated answer explicitly states it is ""unable to verify"" the library and does not mention ""XZ Utils"" at all.",False,"The generated answer states it is ""unable to verify"" the information, while the reference answer correctly identifies ""XZ Utils"" as the library in question."
Cybersecurity,CDK Global,"During a June 2024 ransomware attack, which auto-dealership software provider's systems were shut down, crippling thousands of car dealerships?",I am unable to verify which auto-dealership software provider's systems were shut down due to a ransomware attack in June 2024.,A ransomware attack on CDK Global shut down thousands of dealerships across North America.,False,"The generated answer does not mention ""CDK Global"" or any specific entity.",False,"The generated answer states it is 'unable to verify' the information, which directly contradicts the reference answer that correctly identifies CDK Global as the provider affected by the ransomware attack. Therefore, it does not convey the same core information and is not a correct response."
Cybersecurity,Midnight Blizzard,Which Russian state-linked threat group breached Microsoft's corporate email in January 2024 by password-spraying a legacy test account?,I am unable to verify which Russian state-linked threat group breached Microsoft's corporate email in January 2024 by password-spraying a legacy test account.,Microsoft's corporate email was breached by the threat group Midnight Blizzard.,False,"The generated answer does not explicitly mention or reference the entity ""Midnight Blizzard"".",False,"The reference answer correctly identifies 'Midnight Blizzard' as the group responsible for the breach. The generated answer states an inability to verify this information, therefore not conveying the same core information and failing to answer the question."
Cybersecurity,Volt Typhoon,Which Chinese state-sponsored hacking group was reported in early 2024 to have pre-positioned inside U.S. critical infrastructure networks?,I am unable to verify which Chinese state-sponsored hacking group was reported in early 2024 to have pre-positioned inside U.S. critical infrastructure networks.,The group found pre-positioned inside U.S. critical infrastructure networks was Volt Typhoon.,False,"The generated answer does not mention ""Volt Typhoon"". It states it is unable to verify the information.",False,"The reference answer identifies ""Volt Typhoon"" as the group. The generated answer states it is 'unable to verify' this information, therefore it does not convey the same core information."
Elections,Sri Lanka,Which South Asian island nation elected the Marxist-leaning candidate Anura Kumara Dissanayake as president in September 2024?,I do not have information on a South Asian island nation electing a Marxist-leaning candidate named Anura Kumara Dissanayake as president in September 2024.,Sri Lanka elected Dissanayake as president in a surprise vote driven by economic-crisis anger.,False,The generated answer refers to 'a South Asian island nation' but does not explicitly mention or reference 'Sri Lanka' by name.,False,"The reference answer states that Sri Lanka elected Dissanayake as president, providing a direct answer to the question. The generated answer states it does not have information on such an event, which is the opposite of the core information in the reference answer."
Elections,Costa Rica,Which Central American country held municipal elections in February 2024 that saw the ruling party suffer significant losses?,I am unable to verify which Central American country held municipal elections in February 2024 that saw the ruling party suffer significant losses.,Costa Rica,False,"The generated answer does not mention ""Costa Rica"" or any reference to it.",False,"The reference answer correctly identifies Costa Rica. The generated answer states an inability to verify the information, thus not matching the core information provided by the reference."
Elections,Ireland,Which European country held a snap general election in November 2024 that returned the outgoing coalition partners to power?,"I'm not aware of any information about a European country holding a snap general election in November 2024. My knowledge cutoff is December 2023, and I do not have real-time information.",The snap general election that returned the outgoing coalition to power was in Ireland.,False,"The generated answer does not mention ""Ireland"" or any specific country. It states it has no information.",False,"The reference answer correctly identifies ""Ireland"" as the country. The generated answer states it is not aware of any information regarding such an election, thus failing to provide the correct core information."
Elections,Portugal,"After its prime minister resigned over a corruption probe, which southern European country held early parliamentary elections in March 2024?",I am not aware of any information about a southern European country holding early parliamentary elections in March 2024 due to a prime minister resigning over a corruption probe.,Portugal,False,"The generated answer does not mention or reference ""Portugal"".",False,"The generated answer states it is unaware of the information, which directly contradicts the reference answer ""Portugal"" and does not provide the correct country."
Elections,Senegal,Which West African country elected the young opposition candidate Bassirou Diomaye Faye as president in March 2024?,I do not have information on a West African country electing a president named Bassirou Diomaye Faye in March 2024.,The March 2024 presidential election in Senegal was won by Bassirou Diomaye Faye.,False,"The generated answer does not mention ""Senegal"" explicitly.",False,"The generated answer states it has no information about the event, which directly contradicts the reference answer that provides the specific information, including the country ""Senegal"" and the outcome of the election."
Elections,Georgia,Where did a disputed parliamentary election in October 2024 spark large pro-EU protests after the ruling party claimed victory?,"I am not aware of any information about a disputed parliamentary election in October 2024. My knowledge cutoff is December 2023, and I do not have real-time information or updates beyond that date.",Georgia held the disputed parliamentary election that sparked large pro-EU protests.,False,"The generated answer does not mention or reference the entity ""Georgia"".",False,"The generated answer states it is unaware of the information due to its knowledge cutoff, while the reference answer provides the correct location, ""Georgia"". Therefore, it does not convey the same core information as the reference."
Elections,Croatia,"In the April 2024 parliamentary elections, which EU member state's ruling HDZ party narrowly won the most seats?",I am unable to verify which EU member state's ruling HDZ party won the most seats in the April 2024 parliamentary elections.,"In the parliamentary vote, the ruling HDZ narrowly won the most seats in Croatia.",False,"The generated answer explicitly states it is ""unable to verify"" the information and does not mention ""Croatia"".",False,"The generated answer states it is ""unable to verify"" the information, which directly contradicts the reference answer that provides the correct entity, ""Croatia""."
Elections,Serbia,Which Balkan country saw large-scale opposition protests in early 2024 alleging fraud in the December 2023 parliamentary elections?,I am not aware of any information about large-scale opposition protests in early 2024 in any Balkan country alleging fraud in the December 2023 parliamentary elections.,Serbia,False,"The generated answer does not mention ""Serbia"" or any specific country. It only refers to ""any Balkan country"".",False,"The reference answer correctly identifies Serbia. The generated answer states that it is not aware of any such information, thus failing to provide the correct answer and not matching the core information of the reference."
Elections,Panama,Which Central American country elected José Raúl Mulino as president in May 2024 as a stand-in for a disqualified frontrunner?,I do not have information on a Central American country electing a president named José Raúl Mulino in May 2024.,The presidential election won by Mulino as a stand-in for a disqualified frontrunner took place in Panama.,False,The generated answer does not mention 'Panama' or any other specific country; it states it lacks information.,False,"The reference answer correctly identifies 'Panama' as the country. The generated answer states it does not have information, which directly contradicts the reference and does not provide the correct answer to the question."
Elections,Uruguay,"Which South American country elected Yamandú Orsi as president in a November 2024 runoff, returning the left to power?",I do not have information on a South American country electing Yamandú Orsi as president in a November 2024 runoff.,Uruguay elected Yamandú Orsi as president in the November 2024 runoff.,False,The generated answer does not explicitly mention or reference 'Uruguay'.,False,"The generated answer states it does not have information, which directly contradicts the reference answer that correctly identifies Uruguay as the country."
Elections,Taiwan,Which island democracy held a presidential election in January 2024 where the ruling DPP's candidate Lai Ching-te won amid cross-strait tensions?,I am unable to verify which island democracy held a presidential election in January 2024 where the ruling DPP's candidate Lai Ching-te won amid cross-strait tensions.,Taiwan,False,The generated answer does not explicitly mention or reference 'Taiwan'.,False,"The generated answer states an inability to verify the information, which does not match the reference answer 'Taiwan' which directly answers the question."
Laws,Dodd-Frank Act,Which U.S. financial-regulation law's stress-testing requirements were debated in 2024 after the FDIC proposed new rules following the 2023 regional-bank failures?,"I am not aware of any information about the FDIC proposing new rules in 2024 following the 2023 regional-bank failures. However, I can tell you that the U.S. financial-regulation law that has stress-testing requirements is the Dodd-Frank Wall Street Reform and Consumer Protection Act.",Dodd-Frank Act,True,"The generated answer explicitly mentions ""Dodd-Frank Wall Street Reform and Consumer Protection Act"", which is the full name of the Dodd-Frank Act.",True,"The generated answer correctly identifies the Dodd-Frank Act as the law with stress-testing requirements, which matches the core information in the reference answer, despite including additional context/disclaimer."
Laws,Sarbanes-Oxley Act,Which U.S. corporate-governance law was cited by the SEC in 2024 when it charged executives of a major EV startup with certifying false financial statements?,I can't verify which U.S. corporate-governance law was cited by the SEC in 2024 when it charged executives of a major EV startup with certifying false financial statements.,The SEC's charges against the EV startup executives cited the Sarbanes-Oxley Act.,False,"The generated answer does not mention ""Sarbanes-Oxley Act"". It states it cannot verify which law was cited.",False,"The reference answer identifies the Sarbanes-Oxley Act as the cited law, while the generated answer states it cannot verify this information, thus failing to convey the core information."
Laws,COPPA,Which U.S. children's-privacy law received its first major update in over two decades when the FTC finalized new rules in 2024?,I do not have information on a U.S. children's-privacy law receiving its first major update in over two decades in 2024.,COPPA received its first major update in over two decades with new FTC rules.,False,"The generated answer does not mention or reference the entity ""COPPA"".",False,"The generated answer states it does not have information, which contradicts the core information provided in the reference answer that identifies COPPA as the law that received an update."
Laws,CHIPS and Science Act,"Under which U.S. law were billions in direct subsidies awarded in 2024 to Intel, TSMC, and Samsung for building chip fabrication plants domestically?","I am unable to verify the U.S. law that awarded billions in direct subsidies to Intel, TSMC, and Samsung for building chip fabrication plants domestically in 2024.","The CHIPS and Science Act funded major chip-fab subsidies for Intel, TSMC, and Samsung.",False,The generated answer does not explicitly mention or reference the 'CHIPS and Science Act'. It states it is 'unable to verify' the law.,False,"The reference answer identifies the CHIPS and Science Act as the law responsible for the subsidies. The generated answer explicitly states it is 'unable to verify' the U.S. law, which is contrary to the core information provided by the reference answer."
Laws,Inflation Reduction Act,Which U.S. climate law's clean-energy tax credits drove over $100 billion in new battery and solar factory announcements throughout 2024?,I can't verify which U.S. climate law's clean-energy tax credits drove over $100 billion in new battery and solar factory announcements throughout 2024.,Inflation Reduction Act,False,"The generated answer does not mention or reference the entity ""Inflation Reduction Act"".",False,"The generated answer states it cannot verify the information, which directly contradicts the reference answer that provides the specific law. Therefore, it does not convey the same core information as the reference."
Laws,FISA,"When Congress debated Section 702 warrantless searches in April 2024, which U.S. foreign-intelligence surveillance law was ultimately reauthorized?",I am unable to verify which U.S. foreign-intelligence surveillance law was reauthorized in April 2024.,Congress reauthorized FISA in April 2024 despite the contentious Section 702 debate.,False,The generated answer does not explicitly mention or reference 'FISA'. It generically refers to 'which U.S. foreign-intelligence surveillance law'.,False,"The generated answer states that it is unable to verify the information, which directly contradicts the reference answer that provides the specific law (FISA) that was reauthorized."
Laws,AI Executive Order,Which October 2023 presidential directive established new safety-testing requirements for advanced AI systems that agencies began implementing throughout 2024?,I am unable to verify which October 2023 presidential directive established new safety-testing requirements for advanced AI systems.,Agencies spent the year implementing the AI Executive Order's safety-testing requirements.,False,The generated answer refers to 'presidential directive' but does not explicitly mention 'AI Executive Order'.,False,"The reference answer identifies the 'AI Executive Order' as the directive. The generated answer states it is 'unable to verify' the directive, thus failing to provide the core information conveyed by the reference answer."
Laws,KOSA,Which proposed U.S. child-safety bill passed the Senate in July 2024 with bipartisan support to strengthen protections for minors on social-media platforms?,I am unable to verify which U.S. child-safety bill passed the Senate in July 2024 with bipartisan support to strengthen protections for minors on social-media platforms.,KOSA passed the Senate with broad bipartisan backing.,False,"The generated answer does not explicitly mention ""KOSA"". It states it is unable to verify.",False,"The generated answer states it is unable to verify the information, which directly contradicts the reference answer that provides the specific bill (KOSA) that passed."
Laws,DORA,Which EU regulation on digital operational resilience for financial institutions took effect in January 2025 after a two-year implementation period?,I do not have information on a specific EU regulation on digital operational resilience for financial institutions that took effect in January 2025.,The EU financial-resilience regulation that took effect for financial institutions was DORA.,False,The generated answer does not mention or reference 'DORA'.,False,"The reference answer correctly identifies DORA as the relevant regulation. The generated answer states it does not have information on such a regulation, which is contrary to the core information provided in the reference."
Laws,Protecting Americans from Foreign Adversary Controlled Applications Act,Which U.S. law signed in April 2024 required a major Chinese-owned social-media platform's parent company to divest or face a nationwide ban?,I am not aware of any U.S. law signed in April 2024 that required a major Chinese-owned social-media platform's parent company to divest or face a nationwide ban.,The divestiture law targeting a Chinese-owned social platform was the Protecting Americans from Foreign Adversary Controlled Applications Act.,False,"The generated answer does not mention ""Protecting Americans from Foreign Adversary Controlled Applications Act"" or any related terms.",False,"The reference answer correctly identifies the law. The generated answer states it is unaware of any such law, which is incorrect and directly contradicts the core information provided in the reference answer."
Laws,California SB 1047,A state-level AI safety bill passed the California legislature in 2024 but was vetoed by the governor in September. What was it called?,I am unable to verify the name of the bill you are referring to.,California SB 1047,False,The generated answer explicitly states it is unable to verify the name of the bill and does not mention 'California SB 1047'.,False,"The generated answer states it is unable to verify the name of the bill, which is contrary to the reference answer 'California SB 1047' that provides the correct information."
Movies,The Substance,"In May 2024 at Cannes, which body-horror film directed by Coralie Fargeat premiered and later became a surprise commercial hit?",I am unable to verify which body-horror film directed by Coralie Fargeat premiered at Cannes in May 2024.,The Substance,False,The generated answer states it is unable to verify the film and does not mention or reference 'The Substance'.,False,"The reference answer provides 'The Substance' as the direct answer to the question. The generated answer states it is unable to provide an answer, thus not matching the core information of the reference."
Movies,Conclave,Which Vatican-set thriller released in October 2024 was praised for Ralph Fiennes's lead performance and earned multiple Oscar nominations?,I am unable to verify which Vatican-set thriller released in October 2024 was praised for Ralph Fiennes's lead performance and earned multiple Oscar nominations.,Conclave earned multiple Oscar nominations following its theatrical release.,False,"The generated answer does not explicitly mention or reference the entity ""Conclave"". It refers to ""which Vatican-set thriller"" but does not name the entity.",False,"The generated answer states that it is ""unable to verify"" the information, while the reference answer provides the specific information that ""Conclave earned multiple Oscar nominations""."
Movies,Nosferatu,Which gothic horror remake directed by Robert Eggers opened in theaters in December 2024 and exceeded box-office expectations?,I am unable to verify which gothic horror remake directed by Robert Eggers opened in theaters in December 2024 and exceeded box-office expectations.,The gothic horror remake that exceeded box-office expectations was Nosferatu.,False,"The generated answer does not explicitly mention ""Nosferatu"".",False,"The reference answer identifies ""Nosferatu"" as the film, while the generated answer states it is unable to verify, thus not providing the core information."
Movies,A Complete Unknown,Which biographical drama about a young Bob Dylan released in late 2024 earned Timothée Chalamet a best-actor Oscar nomination?,I am unable to verify which biographical drama about a young Bob Dylan released in late 2024 earned Timothée Chalamet a best-actor Oscar nomination.,A Complete Unknown earned Chalamet an Oscar nomination for playing a young Bob Dylan.,False,"The generated answer does not mention ""A Complete Unknown"" or any part of the entity.",False,"The reference answer provides the specific film name, whereas the generated answer states it is unable to verify the information, thus failing to provide the core information."
Movies,The Wild Robot,Which animated film about a robot surviving in the wilderness opened in September 2024 and was acclaimed as the best family film of the year?,I can't verify which animated film about a robot surviving in the wilderness opened in September 2024 and was acclaimed as the best family film of the year.,The animated family hit about a robot in the wilderness was The Wild Robot.,False,The generated answer does not mention 'The Wild Robot'.,False,"The generated answer states it cannot verify the information, which contradicts the reference answer that correctly identifies 'The Wild Robot' as the film in question."
Movies,Gladiator II,"At its November 2024 premiere, which epic sequel set in ancient Rome featured Paul Mescal taking over the lead role?",I am unable to verify which epic sequel set in ancient Rome featured Paul Mescal in the lead role at its November 2024 premiere.,The November 2024 Roman epic sequel starring Paul Mescal was Gladiator II.,False,"The generated answer explicitly states it is unable to verify the information and does not mention ""Gladiator II"".",False,"The generated answer states it is ""unable to verify"" the information, while the reference answer correctly identifies ""Gladiator II"". The generated answer does not convey the same core information."
Movies,Sing Sing,Which 2024 prison drama featured real formerly incarcerated actors and earned Colman Domingo a best-actor Oscar nomination?,I am unable to verify which 2024 prison drama featured real formerly incarcerated actors and earned Colman Domingo a best-actor Oscar nomination.,Sing Sing,False,"The generated answer does not mention ""Sing Sing"".",False,"The generated answer states an inability to verify the information, effectively indicating it does not know the answer. It does not provide ""Sing Sing"" as the answer, which is the core information in the reference answer."
Movies,Nickel Boys,The 2024 adaptation of Colson Whitehead's Pulitzer-winning novel used a distinctive first-person camera technique. What was the film called?,I am unable to verify the name of the 2024 film adaptation of Colson Whitehead's Pulitzer-winning novel that used a distinctive first-person camera technique.,The adaptation using a first-person camera technique was Nickel Boys.,False,"The generated answer refers to ""Colson Whitehead's Pulitzer-winning novel"" but does not explicitly mention ""Nickel Boys"".",False,"The generated answer states it is unable to verify the name of the film, which is the core information requested, while the reference answer correctly provides the name ""Nickel Boys""."
Movies,5-Sep,Which 2024 film dramatized the behind-the-scenes ABC broadcast decisions during the 1972 Munich Olympics hostage crisis?,I am unable to verify which 2024 film dramatized the behind-the-scenes ABC broadcast decisions during the 1972 Munich Olympics hostage crisis.,September 5 dramatized the behind-the-scenes broadcast decisions during the Munich Olympics crisis.,False,"The generated answer does not mention ""5-Sep"" or ""September 5"". It states it is unable to verify the information.",False,"The reference answer provides the film's name, ""September 5"", as the answer to the question. The generated answer states it is ""unable to verify"" and thus does not provide the core information requested or match the reference."
Movies,Babygirl,Which erotic thriller released in December 2024 starred Nicole Kidman in a power-dynamic corporate affair and earned her an Oscar nomination?,I am unable to verify which erotic thriller released in December 2024 starred Nicole Kidman in a power-dynamic corporate affair and earned her an Oscar nomination.,The erotic thriller that earned Nicole Kidman an Oscar nomination was Babygirl.,False,"The generated answer does not mention ""Babygirl"".",False,"The generated answer states it is unable to verify the information, which does not match the reference answer that identifies ""Babygirl"" as the correct film."
Movies,The Brutalist,Which 2024 epic drama about a Hungarian architect immigrating to postwar America earned Brady Corbet a best-director nomination?,I am unable to verify which 2024 film earned Brady Corbet a best-director nomination.,The Brutalist earned Brady Corbet a best-director nomination for its epic immigrant story.,False,"The generated answer does not mention ""The Brutalist"" or any specific film.",False,"The generated answer states it is ""unable to verify"" the information, while the reference answer correctly identifies ""The Brutalist"" as the film. Therefore, it does not convey the same core information and is an unhelpful response to the question."
Organizations,Deloitte,Which Big Four firm announced in 2024 that it would invest over $2 billion in its AI and cloud consulting practices?,I am unable to verify which Big Four firm announced in 2024 that it would invest over $2 billion in its AI and cloud consulting practices.,The Big Four firm that announced a $2 billion AI consulting investment was Deloitte.,False,The generated answer does not explicitly mention or reference 'Deloitte'.,False,"The generated answer states it is unable to verify the information, which contradicts the reference answer that correctly identifies Deloitte as the firm."
Organizations,McKinsey,"After years of litigation, which global consulting firm agreed in 2024 to pay $650 million to settle claims tied to the U.S. opioid crisis?",I am unable to verify which global consulting firm agreed to pay $650 million to settle claims tied to the U.S. opioid crisis in 2024.,McKinsey,False,The generated answer does not explicitly mention or reference 'McKinsey'.,False,"The reference answer correctly identifies 'McKinsey'. The generated answer states it is 'unable to verify' the information, thus failing to provide the correct answer and not matching the core information of the reference."
Organizations,Berkshire Hathaway,Which conglomerate disclosed in 2024 that it sold roughly half its Apple stake while building cash reserves to a record $325 billion?,I am unable to verify which conglomerate sold roughly half its Apple stake while building cash reserves to a record $325 billion in 2024.,Berkshire Hathaway sold about half its Apple holdings while amassing record cash reserves.,False,"The generated answer does not explicitly mention ""Berkshire Hathaway"".",False,"The reference answer identifies Berkshire Hathaway as the conglomerate that sold its Apple stake and built cash reserves. The generated answer states it is 'unable to verify' this information, which directly contradicts the core information provided by the reference."
Organizations,Citigroup,"In early 2024, which major bank executed a large-scale restructuring that eliminated 20,000 positions to simplify management?","I am unable to verify which major bank executed a large-scale restructuring that eliminated 20,000 positions in early 2024.","The major restructuring that eliminated 20,000 positions was at Citigroup.",False,"The generated answer does not mention ""Citigroup"".",False,"The generated answer states it is unable to verify the information, while the reference answer correctly identifies Citigroup. Therefore, it does not convey the same core information."
Organizations,Morgan Stanley,Which investment bank reported in 2024 that its wealth-management division surpassed $7 trillion in client assets?,I am unable to verify which investment bank reported its wealth-management division surpassed $7 trillion in client assets in 2024.,Morgan Stanley's wealth division surpassed $7 trillion in client assets.,False,The generated answer does not mention 'Morgan Stanley'.,False,"The generated answer states it is 'unable to verify' the information, which directly contradicts the reference answer that provides the specific information about Morgan Stanley."
Organizations,Lockheed Martin,Which defense contractor received multi-billion-dollar F-35 orders from allied nations in 2024 amid rising global defense spending?,I am unable to verify which defense contractor received multi-billion-dollar F-35 orders from allied nations in 2024.,The multi-billion-dollar F-35 orders from allied nations went to Lockheed Martin.,False,The generated answer does not explicitly mention 'Lockheed Martin'.,False,"The generated answer states it is 'unable to verify' the information, which directly contradicts the reference answer that provides the specific contractor (Lockheed Martin). Therefore, it does not convey the same core information."
Organizations,Palantir,"When the S&P 500 index added a data-analytics company in September 2024, which firm saw its stock double that year on AI-demand optimism?",I can't verify which data-analytics company was added to the S&P 500 in September 2024.,The data-analytics firm that joined the S&P 500 with its stock doubling that year was Palantir.,False,The generated answer does not explicitly mention or reference 'Palantir'.,False,"The reference answer correctly identifies 'Palantir' as the data-analytics firm. The generated answer states an inability to verify which company was added, failing to provide the key information found in the reference answer."
Organizations,SpaceX,Which private aerospace company successfully caught a returning Super Heavy booster with its launch-tower arms in October 2024?,I am unable to verify which private aerospace company successfully caught a returning Super Heavy booster with its launch-tower arms in October 2024.,The successful booster catch using launch-tower arms was achieved by SpaceX.,False,The generated answer states it is unable to verify the information and does not mention 'SpaceX' or any specific entity.,False,"The reference answer identifies 'SpaceX' as the company that achieved the booster catch. The generated answer states it is unable to verify the information, thus failing to provide the correct answer or any relevant information."
Organizations,Anthropic,Which AI-safety startup raised $4 billion from Amazon in early 2024 and released its Claude 3 model family in March?,I am unable to verify which AI-safety startup raised $4 billion from Amazon in early 2024 and released its Claude 3 model family in March.,"In early 2024, the AI startup that raised $4 billion from Amazon and released Claude 3 was Anthropic.",False,"The generated answer does not mention ""Anthropic"" or any reference to it. It states an inability to verify the information.",False,"The reference answer correctly identifies Anthropic as the startup. The generated answer states it is unable to verify the information and does not provide an answer, thus failing to match the core information of the reference."
Organizations,World Bank,Which multilateral institution announced in 2024 a reform package to unlock $100 billion in additional climate-related lending?,I am unable to verify which multilateral institution announced a reform package to unlock $100 billion in additional climate-related lending in 2024.,The $100 billion climate-lending reform was announced by the World Bank.,False,"The generated answer does not explicitly mention or reference ""World Bank"".",False,"The generated answer states it is unable to verify the information, which directly contradicts the reference answer that provides the correct institution (World Bank)."
Organizations,UNRWA,Which UN relief agency faced funding suspensions from multiple countries in early 2024 after allegations that staff were involved in the October 2023 attack?,I am unable to verify which UN relief agency faced funding suspensions from multiple countries in early 2024 after allegations that staff were involved in the October 2023 attack.,UNRWA faced funding cuts from multiple countries over staff-involvement allegations.,False,The generated answer does not mention 'UNRWA' or any specific UN relief agency.,False,"The generated answer states it is 'unable to verify' the information, failing to provide the core information that UNRWA faced funding cuts, which is present in the reference answer."
Politicians,Rishi Sunak,Which British prime minister called a surprise early general election in May 2024 and led his party to a historic landslide defeat in July?,"I'm not aware of any information about a British prime minister calling a surprise early general election in May 2024 and leading their party to a historic landslide defeat in July 2024. My knowledge cutoff is December 2023, and I do not have real-time information or updates beyond that date.",Rishi Sunak called a surprise early election and led his party to a historic landslide defeat.,False,"The generated answer does not mention ""Rishi Sunak"" or any reference to him.",False,"The generated answer explicitly states it is not aware of the information about a prime minister calling an election in May 2024 due to its knowledge cutoff, which is the opposite of the reference answer that provides the correct information."
Politicians,Mark Rutte,Which former Dutch prime minister officially took over as NATO Secretary General in October 2024?,I do not have information on a former Dutch prime minister taking over as NATO Secretary General in October 2024.,Mark Rutte,False,"The generated answer states it does not have information, and does not mention or reference Mark Rutte.",False,"The reference answer correctly identifies Mark Rutte. The generated answer states it does not have information, which means it fails to provide the correct answer."
Politicians,Pedro Sánchez,Which Spanish prime minister threatened to resign in April 2024 over a judicial investigation into his wife's business dealings?,I do not have information on a Spanish prime minister who threatened to resign in April 2024 over a judicial investigation into his wife's business dealings.,The Spanish prime minister who threatened to resign over his wife's legal probe was Pedro Sánchez.,False,The generated answer states it does not have information and does not mention 'Pedro Sánchez'.,False,"The generated answer states it does not have information on the topic, while the reference answer correctly identifies Pedro Sánchez as the prime minister in question."
Politicians,Fumio Kishida,"In August 2024, which Japanese prime minister announced he would not seek re-election as party leader amid plummeting approval ratings?",I am unable to verify which Japanese prime minister announced he would not seek re-election as party leader amid plummeting approval ratings in August 2024.,Fumio Kishida announced he would not seek re-election as party leader amid falling approval ratings.,False,"The generated answer does not explicitly mention the entity ""Fumio Kishida""; it uses the generic phrase ""which Japanese prime minister"".",False,"The generated answer states it is unable to verify the information, which directly contradicts the reference answer that provides the correct information about Fumio Kishida."
Politicians,Anthony Albanese,Which Australian prime minister signed into law a world-first ban on social media for children under sixteen in November 2024?,I do not have information on an Australian prime minister signing into law a world-first ban on social media for children under sixteen in November 2024.,Anthony Albanese,False,The generated answer mentions 'an Australian prime minister' but does not explicitly name or reference 'Anthony Albanese'.,False,"The reference answer provides 'Anthony Albanese' as the correct answer to the question. The generated answer states it does not have information, which does not match the core information provided by the reference answer."
Politicians,Yoon Suk Yeol,"When the National Assembly voted to impeach in December 2024 following a brief martial-law declaration, which South Korean president was removed?",I am unable to verify which South Korean president was removed from office in December 2024.,The president impeached after the brief martial-law episode was Yoon Suk Yeol.,False,The generated answer does not mention 'Yoon Suk Yeol'.,False,"The reference answer identifies Yoon Suk Yeol as the president removed. The generated answer states it is 'unable to verify' this information, thus failing to provide the correct answer."
Politicians,Prabowo Subianto,Which Indonesian defense minister won the February 2024 presidential election by a wide margin on his third attempt?,I do not have information on the winner of the February 2024 Indonesian presidential election.,Prabowo Subianto won the February 2024 Indonesian presidential election on his third attempt.,False,"The generated answer does not mention ""Prabowo Subianto"" or any other specific entity. It states a lack of information.",False,"The reference answer correctly identifies Prabowo Subianto as the winner. The generated answer explicitly states that it does not have information on the winner, which contradicts the core information provided in the reference answer."
Politicians,Nayib Bukele,Which Central American president won re-election in February 2024 by a landslide despite constitutional concerns about consecutive candidacy?,I am not aware of any Central American president who won re-election in February 2024.,The Central American leader who won a disputed re-election despite constitutional concerns was Nayib Bukele.,False,"The generated answer does not mention or reference the entity ""Nayib Bukele"".",False,"The generated answer states that it is not aware of any Central American president who won re-election in February 2024, which directly contradicts the core information provided in the reference answer (that Nayib Bukele did)."
Politicians,Kamala Harris,"After the incumbent withdrew from the presidential race in July 2024, which U.S. vice president became her party's nominee?","I'm not aware of any information about a U.S. vice president becoming a presidential nominee after an incumbent withdrew in July 2024. My knowledge cutoff is December 2023, and I do not have real-time information or updates beyond that date.",The nominee who emerged in July 2024 after the incumbent withdrew was Kamala Harris.,False,"The generated answer does not mention or reference ""Kamala Harris"".",False,"The generated answer states it is not aware of the information, while the reference answer provides the correct nominee (Kamala Harris). Therefore, it does not convey the same core information as the reference and fails to answer the question correctly."
Politicians,Ursula von der Leyen,Which European Commission president was confirmed for a second five-year term by the European Parliament in July 2024?,I am not aware of any information about a European Commission president being confirmed for a second five-year term by the European Parliament in July 2024.,The Commission president confirmed for a second term by the European Parliament was Ursula von der Leyen.,False,"The generated answer does not mention ""Ursula von der Leyen"" or any direct reference to her.",False,"The generated answer states it is unaware of any information regarding a second term confirmation, which directly contradicts the reference answer that correctly identifies Ursula von der Leyen as having been confirmed for a second term."
Politicians,Anwar Ibrahim,Which Malaysian prime minister hosted a major APEC summit in late 2024 and pushed for expanded economic ties with China and the West?,I am unable to verify which Malaysian prime minister hosted a major APEC summit in late 2024.,Anwar Ibrahim hosted the APEC summit and promoted broader economic engagement with major powers.,False,"The generated answer does not mention ""Anwar Ibrahim"" or any variation of the name.",False,"The reference answer states that Anwar Ibrahim hosted the APEC summit and promoted economic engagement. The generated answer states an inability to verify which prime minister hosted the summit, thus not conveying the core information of the reference."
Products,PlayStation 5 Pro,The upgraded gaming console that launched in November 2024 at $699 offered enhanced ray tracing and AI upscaling. What was it?,"I'm not aware of any information about a gaming console that launched in November 2024. My knowledge cutoff is December 2023, and I do not have information about future events or products that have not yet been released.",PlayStation 5 Pro,False,"The generated answer does not mention or reference ""PlayStation 5 Pro"".",False,"The generated answer states it is not aware of any information, thus failing to provide the correct answer ""PlayStation 5 Pro"" which is present in the reference answer."
Products,Meta Quest 3,Which mixed-reality headset released in late 2023 became the best-selling VR device of 2024 thanks to its full-color passthrough?,I am unable to verify which mixed-reality headset released in late 2023 became the best-selling VR device of 2024.,The best-selling VR headset with full-color passthrough was the Meta Quest 3.,False,"The generated answer does not explicitly mention ""Meta Quest 3"" or any clear reference to it.",False,"The reference answer correctly identifies ""Meta Quest 3"" as the best-selling VR headset. The generated answer states an inability to verify the information, thus failing to provide the correct core information."
